sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
89301,3.3577251932695,0,0.927099154010321,0.8,0.191630793689699,1,8,1.99199902936681,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.467374104269019,0,1.39141779647605,0,0,0,-0.240724135385605,0,0,2.55862181441086,0,0,1.2424430561829,-1857.14139829445,-1526.13992745623,-331.001470838223
89401,3.55440826436644,0,0.931675289786018,0.8,0.181618787428406,1,8,2.04596945310898,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0144462120793789,0,1.06770665657901,0,0,0,-4.47038833319979e-05,0,0,2.55862181441086,0,0,1.00467018439514,-1873.45629100937,-1549.43061212166,-324.025678887713
89501,3.1976749193405,0,0.68793777232429,0.8,0.168057956683447,1,8,2.03515800505709,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.104995188590984,0,1.15094389940499,0,0,0,-0.122885577131052,0,0,2.31611667180355,0,0,0.846470811268588,-1900.35699240283,-1522.69460338017,-377.662389022657
89601,3.23043198768841,0,0.678758009684672,0.8,0.167409767119762,1,8,2.02029388397751,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.367544239576858,0,1.07378811286542,0,0,0,-0.394220181548469,0,0,2.34760727125257,0,0,1.00008379981522,-1946.37779980454,-1528.56277360899,-417.815026195555
89701,3.33255912598501,0,0.963069625754777,0.8,0.151691194081095,1,8,2.1419746668079,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.265725914388183,0,1.13906858326413,0,0,0,-0.186322198755394,0,0,2.65362186219086,0,0,1.22187589451386,-1875.10855747899,-1561.96685045746,-313.141707021533
89801,3.43418041069021,0,0.799668174851548,0.8,0.168685556000854,1,8,2.06762899445496,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.113121427545483,0,0.927643614336354,0,0,0,-0.2226095778769,0,0,2.50312541432013,0,0,0.957619901773657,-1972.06327699177,-1539.52891774221,-432.534359249552
89901,3.24834187128998,0,0.884193895286957,0.8,0.161301140342458,1,8,1.94047203656786,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0382988807272371,0,0.95241085299371,0,0,0,-0.348894793679271,0,0,2.15421841651388,0,0,0.591345404455697,-1973.2492541879,-1537.12774695357,-436.121507234326
90001,3.14004281650807,0,0.815541791799779,0.8,0.178713712028782,1,8,2.11243469465751,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.162775435906661,0,0.815341731526326,0,0,0,-0.171448439025083,0,0,2.1753235465708,0,0,0.823821370904776,-1978.35549539723,-1555.29272265192,-423.06277274531
90101,3.15530264212025,0,0.958475568515123,0.8,0.163327967571735,1,8,2.08414316591264,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.370078748804558,0,1.13735695888265,0,0,0,-0.287089055475683,0,0,2.55295133816374,0,0,0.898687816220143,-1968.49398098912,-1539.26960994441,-429.224371044711
90201,3.23976630545557,0,0.836774451066748,0.8,0.18852896017684,1,8,2.12691157160169,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0627911249857296,0,1.08631565927132,0,0,0,-0.378863046681169,0,0,2.56290562945459,0,0,1.08990320281209,-1950.32515036912,-1542.28414309772,-408.041007271403
90301,3.42784699734637,0,0.846653082554848,0.8,0.196865499805548,1,8,1.99570097663189,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.561647197953553,0,1.1388027283774,0,0,0,-0.406579425480493,0,0,2.4642078775963,0,0,1.50312795091839,-1829.71657763661,-1541.12332737445,-288.593250262163
90401,3.79516234667968,0,0.913607137823925,0.8,0.202637125191191,1,8,1.9971888230886,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.183710533070347,0,1.24773279534439,0,0,0,-0.330277549473162,0,0,2.51564869609621,0,0,1.47532055619455,-1833.53015490108,-1541.43902296689,-292.091131934196
90501,3.4817089655937,0,0.854539304695531,0.8,0.215883338750127,1,8,2.12051567940342,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.150943232345577,0,1.39153054071173,0,0,0,-0.186224836669479,0,0,2.58845942124377,0,0,1.82953971089162,-1873.71684980227,-1578.01520042007,-295.701649382201
90601,3.56210347207579,0,0.896586084252072,0.8,0.204960674459204,1,8,2.17939643959011,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.067201197952143,0,1.40086851063698,0,0,0,-0.4194983530979,0,0,2.66224990945183,0,0,1.17615732858419,-1905.32224882773,-1554.94179842466,-350.380450403067
90701,3.65794323969062,0,0.979751987295404,0.8,0.219767636113382,1,8,2.13266547656719,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.247188079462359,0,1.36796533199757,0,0,0,-0.304267956126983,0,0,2.75007506019438,0,0,1.52312768740804,-1813.03453051916,-1546.90837815685,-266.126152362304
90801,3.33044979374781,0,0.843626564554104,0.8,0.184655512927807,1,8,2.09861367908345,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.130709965490203,0,1.33533838757732,0,0,0,-0.174430672669879,0,0,2.57938992068235,0,0,1.19668093942473,-1882.61030391264,-1536.19215494626,-346.418148966382
90901,3.31688869978976,0,0.759111616182007,0.8,0.191379850058585,1,8,1.9525071913501,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.310155251164724,0,1.22394712203329,0,0,0,-0.362259397610486,0,0,2.376667170713,0,0,1.27198993371142,-1917.10292487245,-1548.33156293557,-368.77136193688
91001,3.43775610225296,0,0.994940098105161,0.8,0.181337473380549,1,8,2.1516991151124,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.136371672909447,0,1.1117092316973,0,0,0,-0.58231833583583,0,0,2.49825538565726,0,0,1.05087762346159,-1960.92192230439,-1550.51666980598,-410.405252498412
91101,3.64293928431926,0,0.993702133819299,0.8,0.140726639864809,1,8,2.20787795465523,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0291950540237265,0,1.08542148770897,0,0,0,-0.655158416985207,0,0,2.45462953860558,0,0,0.81954475451542,-1875.56838273557,-1550.0230561913,-325.545326544267
91201,3.36075501621856,0,0.833019446453878,0.8,0.167720718532569,1,8,2.13428865036161,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0828383865063476,0,1.29260983799129,0,0,0,-0.17600203935956,0,0,2.51607738548791,0,0,1.16345622391819,-1905.61323625489,-1539.55580723727,-366.057429017628
91301,3.51912652970477,0,0.606584649679638,0.8,0.166062718673057,1,8,2.01028141704595,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0798193379098051,0,0.92145958870971,0,0,0,-0.00824051071313736,0,0,2.51664298259576,0,0,0.990076803468477,-1833.31955162704,-1513.73996540554,-319.579586221501
91401,3.69239479706611,0,0.966981462592824,0.8,0.19268173597284,1,8,2.05312804101408,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.193380636855337,0,1.18540722647946,0,0,0,-0.207244229582064,0,0,2.66354347131094,0,0,1.28842506222538,-1790.16215512805,-1530.97287202086,-259.189283107195
91501,3.25230249784021,0,0.638972458654232,0.8,0.19268173597284,1,8,1.96517406533104,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.378458146001957,0,1.40160098888734,0,0,0,-0.324554465206792,0,0,2.37314361180427,0,0,1.42165063248886,-1830.55424074902,-1544.35945178213,-286.194788966895
91601,3.20356915619877,0,0.831380218459558,0.8,0.17450191350608,1,8,2.08393893685699,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.147760444069402,0,1.07393193521814,0,0,0,-0.78359612626661,0,0,2.37314361180427,0,0,1.00472250832859,-1881.79880029132,-1556.7871492308,-325.011651060516
91701,3.81891959168985,0,0.937331342966172,0.8,0.184576177083041,1,8,2.1532521740657,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0467431247707504,0,1.13659185987321,0,0,0,-0.716829036323148,0,0,2.38228523222657,0,0,0.995664399608501,-1877.80444821494,-1523.88161850383,-353.922829711115
91801,4.01072320032704,0,0.890161290337422,0.8,0.203196193248141,1,8,2.04170846842334,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.00627498928370374,0,0.897189145151697,0,0,0,-0.497427511565148,0,0,2.34364571334909,0,0,0.995664399608501,-1940.18084639563,-1518.6534640922,-421.52738230343
91901,3.84545747676756,0,0.747337008874844,0.8,0.204046972776052,1,8,1.99129581816003,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.64087591730002,0,0.8072435345713,0,0,0,-0.287968131976173,0,0,1.764050496029,0,0,0.867225243603058,-1977.26790274238,-1533.82718340562,-443.440719336759
92001,3.3482868445006,0,0.894890274382908,0.8,0.171025177768726,1,8,2.07412091831238,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0505366707868009,0,1.08356074882626,0,0,0,-0.39253533675082,0,0,2.65946892199856,0,0,1.14388102682606,-1913.51461021995,-1555.4095506397,-358.105059580249
92101,2.85131498429949,0,0.733863032484532,0.8,0.167414070385215,1,8,2.15343183706695,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.00643320285730686,0,1.15635384503885,0,0,0,-0.178390276853363,0,0,2.61339831606689,0,0,1.21365142882427,-1880.82059000552,-1556.20143656187,-324.619153443655
92201,2.42833609774081,0,0.721412373660338,0.8,0.1862596730323,1,8,2.08130134405534,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.159289726324191,0,1.56714491793918,0,0,0,-0.277128625834758,0,0,2.61339831606689,0,0,1.28798727942261,-1924.55347198615,-1568.58977203774,-355.963699948412
92301,2.54546559070483,0,0.309459521694031,0.8,0.188579956139777,1,8,2.26607407661123,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0548434490884464,0,1.27047866487945,0,0,0,-0.227178779458967,0,0,2.58553670152782,0,0,0.801394811028835,-1942.81393993423,-1559.71715228731,-383.096787646923
92401,2.54031651209094,0,0.338257085217902,0.8,0.168929908851151,1,8,2.18337174229533,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0152696146298656,0,0.803233555047779,0,0,0,-0.55088798720801,0,0,2.19373164320976,0,0,0.740197075707578,-2039.30448011323,-1559.54287654785,-479.761603565386
92501,2.24433708379115,0,0.338257085217902,0.8,0.120917314396629,1,8,2.14828185098134,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.274236139367561,0,0.677033078192475,0,0,0,-0.601834597696893,0,0,1.78211362035528,0,0,0.694847631584857,-2129.71122617054,-1571.5974208124,-558.113805358141
92601,2.21852830003551,0,0.338257085217902,0.8,0.0913178338413364,1,8,2.1031138360533,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.812247927411921,0,0.447681307565414,0,0,0,-0.683150609920266,0,0,1.70338346660226,0,0,0.481042696432274,-2195.3300514442,-1562.98597412868,-632.344077315516
92701,2.21336281766061,0,0.348538626605595,0.8,0.141147698382342,1,8,1.99001442149789,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.34467649539024,0,0.831036945625014,0,0,0,-0.174658664722492,0,0,2.11761739985454,0,0,0.732445528031408,-2160.77254024755,-1558.21583562829,-602.556704619265
92801,2.21336281766061,0,0.270695142194541,0.8,0.137666686267712,1,8,2.09939820662306,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0303965812462401,0,0.810310226741073,0,0,0,-0.611959262536169,0,0,2.04405468766015,0,0,0.737187009682847,-2025.33127004068,-1548.91220024798,-476.419069792693
92901,2.17866436007533,0,0.270695142194541,0.8,0.139501134685447,1,8,2.08291797802245,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0628547294921971,0,0.953975343670642,0,0,0,-0.34557814745096,0,0,2.11982799526543,0,0,0.234612718146743,-2012.45360451226,-1561.5096906632,-450.94391384906
93001,2.16032708782023,0,0.277664327171085,0.8,0.167644600177799,1,8,2.11116125387973,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.00675502841488918,0,0.910993428847739,0,0,0,-0.593959878911329,0,0,2.329833284564,0,0,0.597057978768304,-2074.99797252275,-1543.55400931104,-531.443963211715
93101,2.62370767779367,0,0.325315940945821,0.8,0.164371218807637,1,8,2.10926837821725,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0976278188697313,0,0.853559190362786,0,0,0,-0.353215800703022,0,0,2.33602877757941,0,0,0.545558379747595,-2061.46904702592,-1553.26928328312,-508.199763742805
93201,2.29107143801983,0,0.319930965203054,0.8,0.177656919050887,1,8,2.21905907052047,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.308341922792045,0,1.1774806363163,0,0,0,-0.160119449891601,0,0,2.53317846160429,0,0,0.690236058346951,-2046.40836280712,-1565.03636304377,-481.371999763354
93301,2.43878559139695,0,0.349607395751425,0.8,0.176287230042546,1,8,2.00622273311533,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0551627997531758,0,1.23739899749262,0,0,0,-0.431763603805265,0,0,2.2800056418042,0,0,1.09953356156474,-2014.36009021988,-1558.61278134453,-455.74730887535
93401,2.30784621035247,0,0.21829198316074,0.8,0.170947212816949,1,8,2.05670336889165,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0615206267916815,0,1.210940664413,0,0,0,-0.345390190253294,0,0,2.42814089486181,0,0,0.7306570020076,-1913.55352837626,-1550.69134256164,-362.862185814616
93501,2.28960075292948,0,0.308286763565847,0.8,0.175910459401949,1,8,2.11122665386853,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.105974487048348,0,1.16590714647772,0,0,0,-0.779896780899104,0,0,2.05951829793453,0,0,1.00600727855355,-1981.89844450454,-1572.45110269502,-409.447341809517
93601,2.06833976938035,0,0.260668773568514,0.8,0.154649986475782,1,8,2.08269745668518,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.225623728038236,0,0.773894942313475,0,0,0,-0.321828982913082,0,0,2.32842102523705,0,0,1.09054231491261,-2000.86613207817,-1560.0967003723,-440.769431705871
93701,1.91987917836667,0,0.276150399018238,0.8,0.140407675793509,1,8,2.08174067871115,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0185364636545842,0,0.878119870887405,0,0,0,-0.318740309600782,0,0,2.29878667227178,0,0,0.685210878899227,-2032.83641874118,-1564.41136163284,-468.425057108337
93801,2.01623353143043,0,0.374902642449409,0.8,0.175188229219649,1,8,2.35745806427497,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.454028469033028,0,1.12184025125862,0,0,0,-0.526232731308703,0,0,2.06856588594359,0,0,0.749735778877351,-1989.7613830591,-1587.39525578093,-402.366127278164
93901,2.08057824628955,0,0.396753952995161,0.8,0.151516715504289,1,8,2.17976673307649,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.42416159031049,0,0.831273629857855,0,0,0,-0.545246168688858,0,0,2.10574666946268,0,0,0.786982263065682,-2068.58984756705,-1584.1371927002,-484.452654866857
94001,2.05971105361787,0,0.306324990720465,0.8,0.150092532663975,1,8,2.17976673307649,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.382611245626077,0,0.695703025269099,0,0,0,-0.623734581908329,0,0,2.26187583586969,0,0,0.657283201505306,-2007.48136438559,-1564.20406148893,-443.277302896662
94101,2.50287436060534,0,0.453551617668407,0.8,0.144969799754807,1,8,2.12741602639011,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.481864599881424,0,0.415592071759675,0,0,0,-0.872769950638647,0,0,2.21265747866371,0,0,0.563474916438583,-2058.54160235532,-1573.77639100135,-484.765211353973
94201,2.31394530710378,0,0.453551617668407,0.8,0.1271740294087,1,8,2.18104309861832,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.297622892507448,0,0.497824275651181,0,0,0,-0.553802977310527,0,0,2.34538854101615,0,0,0.988663685107103,-2085.27505234319,-1567.68747307581,-517.587579267378
94301,2.2667305833803,0,0.468334286305943,0.8,0.133886601015054,1,8,2.30852909856077,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.246549203961425,0,0.589401042627138,0,0,0,-0.842059924034415,0,0,2.28475380019757,0,0,0.40668906292944,-2066.78344759763,-1573.62284595804,-493.16060163959
94401,2.7673581633152,0,0.479512354828284,0.8,0.134468663000123,1,8,2.15949105998494,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.207601363180685,0,0.917266497998922,0,0,0,-0.622216340599625,0,0,2.2092954987356,0,0,1.04351391676094,-1953.2335173652,-1546.8424547562,-406.391062609001
94501,2.99847848381295,0,0.631558781111307,0.8,0.168018248336967,1,8,2.07910652596733,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0543099968046166,0,0.962692061999204,0,0,0,-0.391878898976557,0,0,2.19086815317054,0,0,0.707754532425635,-1920.24130633179,-1542.95106733988,-377.290238991909
94601,2.95094674998404,0,0.503155163523492,0.8,0.152754240011164,1,8,2.07910652596733,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.314320931668197,0,1.03328355901308,0,0,0,-0.327716178536678,0,0,2.03783150718495,0,0,0.787047452866714,-1898.14851286877,-1539.52546924044,-358.623043628328
94701,3.14977357817179,0,0.581560898501833,0.8,0.15110882730825,1,8,2.20095820837319,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.463387134233922,0,0.654162055491534,0,0,0,-0.622169771963623,0,0,1.82037399316494,0,0,0.939270457014987,-1932.30595119457,-1565.23332164731,-367.072629547265
94801,3.08284122411169,0,0.635122475659963,0.8,0.157285878950374,1,8,2.08634071317039,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.292405189874859,0,1.25836410574587,0,0,0,-0.368536741430446,0,0,1.98196007961626,0,0,0.939270457014987,-1889.05223188543,-1541.66269770065,-347.389534184787
94901,2.99697128604521,0,0.993091605583067,0.8,0.160496606863407,1,8,2.11898997629706,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.138246805324175,0,1.14682081636426,0,0,0,-0.350650084938824,0,0,2.14919262934407,0,0,0.662033439634385,-2019.27771788387,-1577.25999584107,-442.017722042808
95001,3.13035716987097,0,0.86992544292486,0.8,0.165151179045473,1,8,2.09825886661984,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.138246805324175,0,1.10723030825235,0,0,0,-0.600849990243891,0,0,2.50672408981658,0,0,0.723564097648835,-2022.1837342532,-1551.99838720976,-470.185347043445
95101,3.37606688754241,0,0.949001771401079,0.8,0.170256196043504,1,8,2.12805311642556,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.150499958363735,0,0.980923700632373,0,0,0,-0.535401847344502,0,0,2.50672408981658,0,0,1.16818357920549,-1968.8081738276,-1549.39452748247,-419.41364634513
95201,3.77538230785913,0,0.906302941235425,0.8,0.200201910020447,1,8,1.96631838040708,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.361241474355512,0,1.3917676048017,0,0,0,-0.582453433104465,0,0,2.25382541333768,0,0,1.28831585456415,-1942.30332169168,-1523.18898792493,-419.11433376675
95301,3.55500858970087,0,0.82908852490168,0.8,0.20978362171201,1,8,2.00888560028587,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.337010156049316,0,1.12839971897282,0,0,0,-0.413966690300059,0,0,2.11390277014751,0,0,1.12128851664869,-1963.68596980051,-1533.66341227754,-430.022557522962
95401,3.1916705154097,0,0.429065007877092,0.8,0.17377344471564,1,8,2.06846025616669,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.071402343311922,0,1.11292933914708,0,0,0,-0.357637674270401,0,0,2.23619477659193,0,0,1.00484156913615,-1932.00011627581,-1547.87082186284,-384.129294412974
95501,2.88756473922159,0,0.58781127043043,0.8,0.147952346256344,1,8,1.93022498085502,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.317903427817845,0,1.0745512020613,0,0,0,-0.226940904720783,0,0,2.11057946808007,0,0,1.10632501774379,-1961.39453518992,-1540.19821186357,-421.19632332635
95601,3.70512935472469,0,0.473875402687551,0.8,0.172795945358521,1,8,2.03947164693378,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.000509846436433925,0,1.12015747597142,0,0,0,-0.572824336695181,0,0,2.23150187121555,0,0,0.93559407808313,-1888.98614735878,-1523.73250387991,-365.253643478867
95701,3.26971607586786,0,0.473875402687551,0.8,0.208414036215806,1,8,1.97444137865834,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.059882608947385,0,1.22273696947835,0,0,0,-0.201953094948307,0,0,2.15646241353042,0,0,0.774084645396938,-1888.49083587081,-1522.65225791352,-365.838577957288
95801,3.03635529491845,0,0.855656577715907,0.8,0.163983041408775,1,8,2.10500542862854,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.00412476556170738,0,0.966130380275055,0,0,0,-0.229393486289004,0,0,2.36358286396448,0,0,0.795661035433098,-1917.70732092705,-1532.65348226432,-385.053838662733
